"Yates County, New York",Yates County, New York,"24,774","23,264",161,49,93,10,250
"Alamance County, North Carolina",Alamance County, North Carolina,"171,415","105,847","34,014","1,427","2,848",105,"15,439"
"Alexander County, North Carolina",Alexander County, North Carolina,"36,444","31,284","1,932",144,392,5,"1,009"
"Alleghany County, North Carolina",Alleghany County, North Carolina,"10,888","9,544",104,47,15,6,602
"Anson County, North Carolina",Anson County, North Carolina,"22,055","10,692","9,871",106,221,7,443
"Ashe County, North Carolina",Ashe County, North Carolina,"26,577","24,435",127,77,103,12,723
"Avery County, North Carolina",Avery County, North Carolina,"17,806","15,746",664,89,63,1,547
"Beaufort County, North Carolina",Beaufort County, North Carolina,"44,652","29,817","10,303",168,166,16,"2,352"
"Bertie County, North Carolina",Bertie County, North Carolina,"17,934","6,339","10,720",63,63,6,207
"Bladen County, North Carolina",Bladen County, North Carolina,"29,606","16,102","9,576",799,48,11,"1,792"
"Brunswick County, North Carolina",Brunswick County, North Carolina,"136,693","112,307","11,546",895,910,92,"3,554"
"Buncombe County, North Carolina",Buncombe County, North Carolina,"269,452","218,867","15,311","1,243","3,322",496,"11,249"
"Burke County, North Carolina",Burke County, North Carolina,"87,570","69,671","4,854","1,337","3,168",70,"3,829"
"Cabarrus County, North Carolina",Cabarrus County, North Carolina,"225,804","137,756","42,622","1,133","11,984",137,"14,863"
"Caldwell County, North Carolina",Caldwell County, North Carolina,"80,652","68,859","3,914",340,544,16,"2,521"
"Camden County, North Carolina",Camden County, North Carolina,"10,355","8,312","1,055",49,119,2,122
"Carteret County, North Carolina",Carteret County, North Carolina,"67,686","58,255","3,274",312,594,63,"1,417"
"Caswell County, North Carolina",Caswell County, North Carolina,"22,736","14,232","6,824",85,64,22,553
"Catawba County, North Carolina",Catawba County, North Carolina,"160,610","118,946","12,835","1,023","7,023",94,"9,488"
"Chatham County, North Carolina",Chatham County, North Carolina,"76,285","54,431","7,914",471,"1,627",37,"6,343"
"Cherokee County, North Carolina",Cherokee County, North Carolina,"28,774","25,640",381,436,158,0,327
"Chowan County, North Carolina",Chowan County, North Carolina,"13,708","8,351","4,408",47,40,1,302
"Clay County, North Carolina",Clay County, North Carolina,"11,089","10,150",65,44,40,9,177
"Cleveland County, North Carolina",Cleveland County, North Carolina,"99,519","71,076","20,159",277,861,25,"2,091"
"Columbus County, North Carolina",Columbus County, North Carolina,"50,623","30,380","14,586","1,732",161,14,"1,771"
"Craven County, North Carolina",Craven County, North Carolina,"100,720","66,703","20,204",413,"3,093",167,"3,003"
"Cumberland County, North Carolina",Cumberland County, North Carolina,"334,728","141,912","127,610","5,556","9,173","1,454","15,833"
"Currituck County, North Carolina",Currituck County, North Carolina,"28,100","23,878","1,392",118,275,27,407
"Dare County, North Carolina",Dare County, North Carolina,"36,915","32,429",703,181,265,10,"1,166"
"Davidson County, North Carolina",Davidson County, North Carolina,"168,930","131,922","16,065","1,018","2,468",50,"7,791"
"Davie County, North Carolina",Davie County, North Carolina,"42,712","35,340","2,428",207,280,7,"1,913"
"Duplin County, North Carolina",Duplin County, North Carolina,"48,715","26,084","11,604",488,173,14,"7,210"
"Durham County, North Carolina",Durham County, North Carolina,"324,833","139,231","110,610","2,285","16,817",131,"32,046"
"Edgecombe County, North Carolina",Edgecombe County, North Carolina,"48,900","17,631","27,429",194,113,12,"1,867"
"Forsyth County, North Carolina",Forsyth County, North Carolina,"382,590","214,877","95,324","2,528","9,280",285,"32,196"
"Franklin County, North Carolina",Franklin County, North Carolina,"68,573","43,473","15,990",491,465,24,"4,131"
"Gaston County, North Carolina",Gaston County, North Carolina,"227,943","156,794","40,323","1,082","3,543",74,"11,018"
"Gates County, North Carolina",Gates County, North Carolina,"10,478","6,762","3,023",71,25,12,87
"Graham County, North Carolina",Graham County, North Carolina,"8,030","6,913",50,590,22,5,97
"Granville County, North Carolina",Granville County, North Carolina,"60,992","34,579","18,435",370,370,36,"3,926"
"Greene County, North Carolina",Greene County, North Carolina,"20,451","9,992","7,250",185,37,12,"2,095"
"Guilford County, North Carolina",Guilford County, North Carolina,"541,299","263,428","181,848","3,183","28,922",265,"28,722"
"Halifax County, North Carolina",Halifax County, North Carolina,"48,622","19,304","24,846","1,667",284,11,856
"Harnett County, North Carolina",Harnett County, North Carolina,"133,568","81,867","27,417","1,423","1,494",274,"9,481"
"Haywood County, North Carolina",Haywood County, North Carolina,"62,089","56,440",663,363,370,1,"1,230"
"Henderson County, North Carolina",Henderson County, North Carolina,"116,281","94,151","3,388",565,"1,347",629,"8,394"
"Hertford County, North Carolina",Hertford County, North Carolina,"21,552","7,622","12,393",206,123,3,466
"Hoke County, North Carolina",Hoke County, North Carolina,"52,082","21,031","16,766","4,063",750,213,"3,730"
"Hyde County, North Carolina",Hyde County, North Carolina,"4,589","2,956","1,169",10,7,2,216
"Iredell County, North Carolina",Iredell County, North Carolina,"186,693","139,369","21,678",711,"4,785",82,"7,612"
"Jackson County, North Carolina",Jackson County, North Carolina,"43,109","33,426",856,"4,098",512,10,"1,663"
"Johnston County, North Carolina",Johnston County, North Carolina,"215,999","142,425","33,730","1,767","1,886",103,"18,150"
"Jones County, North Carolina",Jones County, North Carolina,"9,172","5,867","2,579",61,34,5,208
"Lee County, North Carolina",Lee County, North Carolina,"63,285","38,413","10,885",533,663,49,"7,418"
"Lenoir County, North Carolina",Lenoir County, North Carolina,"55,122","27,113","22,195",182,336,31,"2,675"
"Lincoln County, North Carolina",Lincoln County, North Carolina,"86,810","72,716","4,482",328,711,33,"3,004"
"McDowell County, North Carolina",McDowell County, North Carolina,"44,578","38,356","1,732",216,388,0,"1,777"
"Macon County, North Carolina",Macon County, North Carolina,"37,014","32,099",257,279,265,8,"1,770"
"Madison County, North Carolina",Madison County, North Carolina,"21,193","19,373",215,71,87,3,325
"Martin County, North Carolina",Martin County, North Carolina,"22,031","11,624","8,922",82,99,3,570
"Mecklenburg County, North Carolina",Mecklenburg County, North Carolina,"1,115,482","520,567","330,458","6,700","72,035",651,"97,581"
"Mitchell County, North Carolina",Mitchell County, North Carolina,"14,903","13,663",53,30,54,1,357
"Montgomery County, North Carolina",Montgomery County, North Carolina,"25,751","16,917","4,226",139,393,9,"2,746"
"Moore County, North Carolina",Moore County, North Carolina,"99,727","77,010","10,671",825,"1,264",60,"3,341"
"Nash County, North Carolina",Nash County, North Carolina,"94,970","47,378","36,958",739,915,42,"4,675"
"New Hanover County, North Carolina",New Hanover County, North Carolina,"225,702","170,837","27,386","1,038","3,515",154,"8,128"
"Northampton County, North Carolina",Northampton County, North Carolina,"17,471","6,915","9,689",48,27,4,214
"Onslow County, North Carolina",Onslow County, North Carolina,"204,576","137,072","28,026","1,460","4,729",825,"10,196"
"Orange County, North Carolina",Orange County, North Carolina,"148,696","99,091","15,848",851,"12,674",51,"8,092"
"Pamlico County, North Carolina",Pamlico County, North Carolina,"12,276","9,216","2,061",58,62,8,243
"Pasquotank County, North Carolina",Pasquotank County, North Carolina,"40,568","22,019","14,478",213,470,30,"1,029"
"Pender County, North Carolina",Pender County, North Carolina,"60,203","45,305","7,619",354,342,31,"2,834"
"Perquimans County, North Carolina",Perquimans County, North Carolina,"13,005","9,412","2,715",39,39,10,136
"Person County, North Carolina",Person County, North Carolina,"39,097","25,554","9,937",281,125,8,"1,256"
"Pitt County, North Carolina",Pitt County, North Carolina,"170,243","88,790","60,414",711,"3,078",106,"7,779"
"Polk County, North Carolina",Polk County, North Carolina,"19,328","16,934",698,81,60,14,446
"Randolph County, North Carolina",Randolph County, North Carolina,"144,171","111,459","8,748","1,150","2,173",16,"10,775"
"Richmond County, North Carolina",Richmond County, North Carolina,"42,946","23,969","12,881","1,041",364,20,"2,217"
"Robeson County, North Carolina",Robeson County, North Carolina,"116,530","30,041","26,424","44,871",908,79,"8,192"
"Rockingham County, North Carolina",Rockingham County, North Carolina,"91,096","65,434","16,789",441,500,30,"3,248"
"Rowan County, North Carolina",Rowan County, North Carolina,"146,875","102,693","23,012",761,"1,522",88,"9,003"
"Rutherford County, North Carolina",Rutherford County, North Carolina,"64,444","52,808","5,903",224,348,25,"1,506"
"Sampson County, North Carolina",Sampson County, North Carolina,"59,036","31,254","14,130","1,294",231,22,"8,500"
"Scotland County, North Carolina",Scotland County, North Carolina,"34,174","14,402","13,162","3,745",343,15,718
"Stanly County, North Carolina",Stanly County, North Carolina,"62,504","49,149","7,079",275,"1,145",9,"1,881"
"Stokes County, North Carolina",Stokes County, North Carolina,"44,520","39,966","1,644",181,159,13,628
"Surry County, North Carolina",Surry County, North Carolina,"71,359","59,307","2,486",314,378,16,"4,754"
"Swain County, North Carolina",Swain County, North Carolina,"14,117","8,638",108,"4,171",54,14,224
"Transylvania County, North Carolina",Transylvania County, North Carolina,"32,986","28,957","1,037",125,173,22,848
"Tyrrell County, North Carolina",Tyrrell County, North Carolina,"3,245","1,903",938,5,43,0,154
"Union County, North Carolina",Union County, North Carolina,"238,267","165,562","26,981","1,215","9,572",122,"16,335"
"Vance County, North Carolina",Vance County, North Carolina,"42,578","16,682","21,237",161,286,11,"2,493"
"Wake County, North Carolina",Wake County, North Carolina,"1,129,410","663,832","208,493","5,756","97,042",572,"68,297"
"Warren County, North Carolina",Warren County, North Carolina,"18,642","7,253","9,114",978,62,4,509
"Washington County, North Carolina",Washington County, North Carolina,"11,003","4,999","5,375",23,37,9,223
"Watauga County, North Carolina",Watauga County, North Carolina,"54,086","45,726","2,149",131,945,19,"2,161"
"Wayne County, North Carolina",Wayne County, North Carolina,"117,333","62,452","35,795",682,"1,580",77,"9,153"
"Wilkes County, North Carolina",Wilkes County, North Carolina,"65,969","57,105","2,634",218,325,11,"2,725"
"Wilson County, North Carolina",Wilson County, North Carolina,"78,784","37,341","30,097",489,900,25,"5,661"
"Yadkin County, North Carolina",Yadkin County, North Carolina,"37,214","30,842","1,136",203,143,0,"2,855"
"Yancey County, North Carolina",Yancey County, North Carolina,"18,470","16,866",108,82,40,3,503
"Adams County, North Dakota",Adams County, North Dakota,"2,200","2,039",13,14,39,1,11
"Barnes County, North Dakota",Barnes County, North Dakota,"10,853","10,025",186,103,69,3,73
"Benson County, North Dakota",Benson County, North Dakota,"5,964","2,542",7,"3,216",7,2,20
"Billings County, North Dakota",Billings County, North Dakota,945,911,4,5,6,0,0
"Bottineau County, North Dakota",Bottineau County, North Dakota,"6,379","5,754",31,217,42,1,41
"Bowman County, North Dakota",Bowman County, North Dakota,"2,993","2,793",0,37,17,3,38
"Burke County, North Dakota",Burke County, North Dakota,"2,201","2,082",13,25,12,0,15
"Burleigh County, North Dakota",Burleigh County, North Dakota,"98,458","85,148","2,283","4,257","1,054",317,"1,114"
"Cass County, North Dakota",Cass County, North Dakota,"184,525","151,307","12,963","2,614","6,068",101,"1,994"
"Cavalier County, North Dakota",Cavalier County, North Dakota,"3,704","3,504",3,28,16,0,22
"Dickey County, North Dakota",Dickey County, North Dakota,"4,999","4,628",28,28,30,0,78
"Divide County, North Dakota",Divide County, North Dakota,"2,195","2,054",23,19,11,4,5
"Dunn County, North Dakota",Dunn County, North Dakota,"4,095","3,277",25,457,33,0,40
"Eddy County, North Dakota",Eddy County, North Dakota,"2,347","2,109",5,65,2,0,33
"Emmons County, North Dakota",Emmons County, North Dakota,"3,301","3,179",0,13,12,0,10
"Foster County, North Dakota",Foster County, North Dakota,"3,397","3,212",8,20,15,0,30
"Golden Valley County, North Dakota",Golden Valley County, North Dakota,"1,736","1,620",5,12,1,1,6
"Grand Forks County, North Dakota",Grand Forks County, North Dakota,"73,170","60,056","3,065","1,810","2,495",59,"1,006"
"Grant County, North Dakota",Grant County, North Dakota,"2,301","2,176",10,34,11,0,2
"Griggs County, North Dakota",Griggs County, North Dakota,"2,306","2,205",8,12,7,0,6
"Hettinger County, North Dakota",Hettinger County, North Dakota,"2,489","2,327",5,45,7,7,10
"Kidder County, North Dakota",Kidder County, North Dakota,"2,394","2,278",3,12,2,6,29
"LaMoure County, North Dakota",LaMoure County, North Dakota,"4,093","3,923",14,26,9,4,32
"Logan County, North Dakota",Logan County, North Dakota,"1,876","1,778",2,14,0,0,16
"McHenry County, North Dakota",McHenry County, North Dakota,"5,345","5,054",11,27,13,6,26
"McIntosh County, North Dakota",McIntosh County, North Dakota,"2,530","2,390",7,7,23,0,29
"McKenzie County, North Dakota",McKenzie County, North Dakota,"14,704","10,638",218,"1,894",171,5,709
"McLean County, North Dakota",McLean County, North Dakota,"9,771","8,405",32,808,48,7,36
"Mercer County, North Dakota",Mercer County, North Dakota,"8,350","7,622",42,200,44,1,75
"Morton County, North Dakota",Morton County, North Dakota,"33,291","29,150",466,"1,323",175,40,508
"Mountrail County, North Dakota",Mountrail County, North Dakota,"9,809","5,706",113,"2,840",105,3,244
"Nelson County, North Dakota",Nelson County, North Dakota,"3,015","2,863",6,26,9,1,23
"Oliver County, North Dakota",Oliver County, North Dakota,"1,877","1,757",3,24,5,3,13
"Pembina County, North Dakota",Pembina County, North Dakota,"6,844","6,173",29,135,27,0,76
"Pierce County, North Dakota",Pierce County, North Dakota,"3,990","3,637",38,146,17,5,27
"Ramsey County, North Dakota",Ramsey County, North Dakota,"11,605","9,438",73,"1,276",72,10,72
"Ransom County, North Dakota",Ransom County, North Dakota,"5,703","5,400",38,18,25,0,53
"Renville County, North Dakota",Renville County, North Dakota,"2,282","2,161",5,15,1,0,7
"Richland County, North Dakota",Richland County, North Dakota,"16,529","14,874",155,467,128,23,244
"Rolette County, North Dakota",Rolette County, North Dakota,"12,187","2,319",17,"9,278",25,8,17
"Sargent County, North Dakota",Sargent County, North Dakota,"3,862","3,599",50,13,14,0,28
"Sheridan County, North Dakota",Sheridan County, North Dakota,"1,265","1,191",2,11,8,0,5
"Sioux County, North Dakota",Sioux County, North Dakota,"3,898",401,3,"3,332",2,0,5
"Slope County, North Dakota",Slope County, North Dakota,706,680,3,2,0,0,0
"Stark County, North Dakota",Stark County, North Dakota,"33,646","28,924","1,050",469,356,56,928
"Steele County, North Dakota",Steele County, North Dakota,"1,798","1,732",3,7,0,4,5
"Stutsman County, North Dakota",Stutsman County, North Dakota,"21,593","19,722",456,301,137,4,190
"Towner County, North Dakota",Towner County, North Dakota,"2,162","1,987",2,71,10,1,14
"Traill County, North Dakota",Traill County, North Dakota,"7,997","7,410",48,74,18,4,83
"Walsh County, North Dakota",Walsh County, North Dakota,"10,563","9,085",71,145,47,0,416
"Ward County, North Dakota",Ward County, North Dakota,"69,919","57,038","3,024","1,706","1,120",133,"1,380"
"Wells County, North Dakota",Wells County, North Dakota,"3,982","3,801",18,17,12,0,11
"Williams County, North Dakota",Williams County, North Dakota,"40,950","31,854","2,096","1,199",636,101,"1,527"
"Adams County, Ohio",Adams County, Ohio,"27,477","26,277",84,78,39,1,79
"Allen County, Ohio",Allen County, Ohio,"102,206","80,753","12,573",300,840,53,"1,450"
"Ashland County, Ohio",Ashland County, Ohio,"52,447","49,249",394,114,322,33,285
"Ashtabula County, Ohio",Ashtabula County, Ohio,"97,574","85,486","3,606",203,349,18,"1,659"
"Athens County, Ohio",Athens County, Ohio,"62,431","54,513","2,894",247,"1,223",2,630
